Provider,Target,inp_InscClaimAmtReimbursed_mean,inp_InscClaimAmtReimbursed_sum,inp_InscClaimAmtReimbursed_min,inp_InscClaimAmtReimbursed_max,inp_DeductibleAmtPaid_mean,inp_DeductibleAmtPaid_sum,inp_DeductibleAmtPaid_min,inp_DeductibleAmtPaid_max,inp_ClmProcedureCode_1_mean,inp_ClmProcedureCode_1_sum,inp_ClmProcedureCode_1_min,inp_ClmProcedureCode_1_max,inp_ClmProcedureCode_2_mean,inp_ClmProcedureCode_2_sum,inp_ClmProcedureCode_2_min,inp_ClmProcedureCode_2_max,inp_ClmProcedureCode_3_mean,inp_ClmProcedureCode_3_sum,inp_ClmProcedureCode_3_min,inp_ClmProcedureCode_3_max,inp_ClmProcedureCode_4_mean,inp_ClmProcedureCode_4_sum,inp_ClmProcedureCode_4_min,inp_ClmProcedureCode_4_max,inp_ClmProcedureCode_5_mean,inp_ClmProcedureCode_5_sum,inp_ClmProcedureCode_5_min,inp_ClmProcedureCode_5_max,inp_ClmProcedureCode_6_mean,inp_ClmProcedureCode_6_sum,inp_ClmProcedureCode_6_min,inp_ClmProcedureCode_6_max,inp_n_claims,inp_n_bene,out_InscClaimAmtReimbursed_mean,out_InscClaimAmtReimbursed_sum,out_InscClaimAmtReimbursed_min,out_InscClaimAmtReimbursed_max,out_DeductibleAmtPaid_mean,out_DeductibleAmtPaid_sum,out_DeductibleAmtPaid_min,out_DeductibleAmtPaid_max,out_ClmProcedureCode_1_mean,out_ClmProcedureCode_1_sum,out_ClmProcedureCode_1_min,out_ClmProcedureCode_1_max,out_ClmProcedureCode_2_mean,out_ClmProcedureCode_2_sum,out_ClmProcedureCode_2_min,out_ClmProcedureCode_2_max,out_ClmProcedureCode_3_mean,out_ClmProcedureCode_3_sum,out_ClmProcedureCode_3_min,out_ClmProcedureCode_3_max,out_ClmProcedureCode_4_mean,out_ClmProcedureCode_4_sum,out_ClmProcedureCode_4_min,out_ClmProcedureCode_4_max,out_ClmProcedureCode_5_mean,out_ClmProcedureCode_5_sum,out_ClmProcedureCode_5_min,out_ClmProcedureCode_5_max,out_ClmProcedureCode_6_mean,out_ClmProcedureCode_6_sum,out_ClmProcedureCode_6_min,out_ClmProcedureCode_6_max,out_n_claims,out_n_bene
PRV51049,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51052,Yes,7000.0,14000.0,5000.0,9000.0,1068.0,2136.0,1068.0,1068.0,4516.0,4516.0,4516.0,4516.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,2.0,2.0,7000.0,14000.0,5000.0,9000.0,1068.0,2136.0,1068.0,1068.0,4516.0,4516.0,4516.0,4516.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,2.0,2.0
PRV51053,No,8000.0,8000.0,8000.0,8000.0,1068.0,1068.0,1068.0,1068.0,3891.0,3891.0,3891.0,3891.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,1.0,1.0,8000.0,8000.0,8000.0,8000.0,1068.0,1068.0,1068.0,1068.0,3891.0,3891.0,3891.0,3891.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,1.0,1.0
PRV51054,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51055,No,8350.0,16700.0,700.0,16000.0,1068.0,2136.0,1068.0,1068.0,8809.5,17619.0,8154.0,9465.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,2.0,2.0,8350.0,16700.0,700.0,16000.0,1068.0,2136.0,1068.0,1068.0,8809.5,17619.0,8154.0,9465.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,2.0,2.0
PRV51056,No,4000.0,8000.0,3000.0,5000.0,1068.0,2136.0,1068.0,1068.0,4516.0,4516.0,4516.0,4516.0,5849.0,5849.0,5849.0,5849.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,2.0,2.0,4000.0,8000.0,3000.0,5000.0,1068.0,2136.0,1068.0,1068.0,4516.0,4516.0,4516.0,4516.0,5849.0,5849.0,5849.0,5849.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,2.0,2.0
PRV51057,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51058,No,18200.0,91000.0,5000.0,57000.0,1068.0,5340.0,1068.0,1068.0,5280.25,21121.0,3512.0,9904.0,3320.0,3320.0,3320.0,3320.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,5.0,5.0,18200.0,91000.0,5000.0,57000.0,1068.0,5340.0,1068.0,1068.0,5280.25,21121.0,3512.0,9904.0,3320.0,3320.0,3320.0,3320.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,5.0,5.0
PRV51059,Yes,16040.0,401000.0,3000.0,57000.0,1068.0,26700.0,1068.0,1068.0,4459.411764705882,75810.0,66.0,9469.0,3971.6,19858.0,2724.0,5845.0,1590.5,3181.0,412.0,2769.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,25.0,23.0,16040.0,401000.0,3000.0,57000.0,1068.0,26700.0,1068.0,1068.0,4459.411764705882,75810.0,66.0,9469.0,3971.6,19858.0,2724.0,5845.0,1590.5,3181.0,412.0,2769.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,25.0,23.0
PRV51060,No,7000.0,35000.0,3000.0,14000.0,1068.0,5340.0,1068.0,1068.0,5877.671428571429,0.0,863.0,9671.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,5.0,5.0,7000.0,35000.0,3000.0,14000.0,1068.0,5340.0,1068.0,1068.0,5877.671428571429,0.0,863.0,9671.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,5.0,5.0
PRV51061,No,3000.0,3000.0,3000.0,3000.0,1068.0,1068.0,1068.0,1068.0,8801.0,8801.0,8801.0,8801.0,4019.0,4019.0,4019.0,4019.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,1.0,1.0,3000.0,3000.0,3000.0,3000.0,1068.0,1068.0,1068.0,1068.0,8801.0,8801.0,8801.0,8801.0,4019.0,4019.0,4019.0,4019.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,1.0,1.0
PRV51062,No,15000.0,45000.0,4000.0,25000.0,1068.0,3204.0,1068.0,1068.0,4173.333333333333,12520.0,66.0,8841.0,3371.5,6743.0,2724.0,4019.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,3.0,3.0,15000.0,45000.0,4000.0,25000.0,1068.0,3204.0,1068.0,1068.0,4173.333333333333,12520.0,66.0,8841.0,3371.5,6743.0,2724.0,4019.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,3.0,3.0
PRV51063,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51064,Yes,7777.777777777777,280000.0,0.0,37000.0,1068.0,38448.0,1068.0,1068.0,5343.95,106879.0,66.0,9671.0,4681.5,18726.0,496.0,9971.0,3371.5,6743.0,2724.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,36.0,34.0,7777.777777777777,280000.0,0.0,37000.0,1068.0,38448.0,1068.0,1068.0,5343.95,106879.0,66.0,9671.0,4681.5,18726.0,496.0,9971.0,3371.5,6743.0,2724.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,36.0,34.0
PRV51065,No,7500.0,75000.0,3000.0,11000.0,1068.0,9612.0,1068.0,1068.0,6911.125,55289.0,3772.0,9396.0,5849.0,5849.0,5849.0,5849.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,10.0,10.0,7500.0,75000.0,3000.0,11000.0,1068.0,9612.0,1068.0,1068.0,6911.125,55289.0,3772.0,9396.0,5849.0,5849.0,5849.0,5849.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,10.0,10.0
PRV51066,No,9500.0,19000.0,4000.0,15000.0,1068.0,2136.0,1068.0,1068.0,7233.0,14466.0,4562.0,9904.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,2.0,2.0,9500.0,19000.0,4000.0,15000.0,1068.0,2136.0,1068.0,1068.0,7233.0,14466.0,4562.0,9904.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,2.0,2.0
PRV51067,Yes,27166.666666666668,326000.0,5000.0,83000.0,1068.0,12816.0,1068.0,1068.0,6468.333333333333,58215.0,70.0,9904.0,4051.0,12153.0,311.0,7823.0,311.0,311.0,311.0,311.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,12.0,11.0,27166.666666666668,326000.0,5000.0,83000.0,1068.0,12816.0,1068.0,1068.0,6468.333333333333,58215.0,70.0,9904.0,4051.0,12153.0,311.0,7823.0,311.0,311.0,311.0,311.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,12.0,11.0
PRV51068,No,8555.555555555555,77000.0,2000.0,19000.0,1068.0,8544.0,1068.0,1068.0,5494.0,16482.0,3812.0,8154.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,9.0,9.0,8555.555555555555,77000.0,2000.0,19000.0,1068.0,8544.0,1068.0,1068.0,5494.0,16482.0,3812.0,8154.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,9.0,9.0
PRV51070,No,10100.0,101000.0,3000.0,22000.0,1068.0,10680.0,1068.0,1068.0,6069.0,24276.0,3734.0,9914.0,2724.0,2724.0,2724.0,2724.0,4019.0,4019.0,4019.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,10.0,10.0,10100.0,101000.0,3000.0,22000.0,1068.0,10680.0,1068.0,1068.0,6069.0,24276.0,3734.0,9914.0,2724.0,2724.0,2724.0,2724.0,4019.0,4019.0,4019.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,10.0,10.0
PRV51071,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51072,No,6000.0,72000.0,3000.0,14000.0,1068.0,11748.0,1068.0,1068.0,7475.833333333333,44855.0,4516.0,8891.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,12.0,12.0,6000.0,72000.0,3000.0,14000.0,1068.0,11748.0,1068.0,1068.0,7475.833333333333,44855.0,4516.0,8891.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,12.0,12.0
PRV51074,No,6200.0,31000.0,3000.0,15000.0,1068.0,5340.0,1068.0,1068.0,8151.0,8151.0,8151.0,8151.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,5.0,5.0,6200.0,31000.0,3000.0,15000.0,1068.0,5340.0,1068.0,1068.0,8151.0,8151.0,8151.0,8151.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,5.0,5.0
PRV51075,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51076,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51077,Yes,12437.5,199000.0,3000.0,56000.0,1068.0,16020.0,1068.0,1068.0,6211.833333333333,37271.0,331.0,9904.0,2677.0,5354.0,2630.0,2724.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,16.0,13.0,12437.5,199000.0,3000.0,56000.0,1068.0,16020.0,1068.0,1068.0,6211.833333333333,37271.0,331.0,9904.0,2677.0,5354.0,2630.0,2724.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,16.0,13.0
PRV51078,No,8444.444444444445,76000.0,3000.0,16000.0,1068.0,8544.0,1068.0,1068.0,7155.333333333333,42932.0,3785.0,9929.0,3733.0,7466.0,412.0,7054.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,9.0,9.0,8444.444444444445,76000.0,3000.0,16000.0,1068.0,8544.0,1068.0,1068.0,7155.333333333333,42932.0,3785.0,9929.0,3733.0,7466.0,412.0,7054.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,9.0,9.0
PRV51081,No,13166.666666666666,79000.0,3000.0,48000.0,1068.0,6408.0,1068.0,1068.0,6970.6,34853.0,3512.0,9904.0,4286.5,8573.0,2724.0,5849.0,5849.0,5849.0,5849.0,5849.0,185.0,185.0,185.0,185.0,4139.0,0.0,4139.0,4139.0,,0.0,,,6.0,6.0,13166.666666666666,79000.0,3000.0,48000.0,1068.0,6408.0,1068.0,1068.0,6970.6,34853.0,3512.0,9904.0,4286.5,8573.0,2724.0,5849.0,5849.0,5849.0,5849.0,5849.0,185.0,185.0,185.0,185.0,4139.0,0.0,4139.0,4139.0,,0.0,,,6.0,6.0
PRV51082,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51083,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51084,Yes,9550.0,191000.0,0.0,45000.0,1068.0,21360.0,1068.0,1068.0,5872.6,58726.0,3722.0,9905.0,4294.0,17176.0,4019.0,5119.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,20.0,19.0,9550.0,191000.0,0.0,45000.0,1068.0,21360.0,1068.0,1068.0,5872.6,58726.0,3722.0,9905.0,4294.0,17176.0,4019.0,5119.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,20.0,19.0
PRV51086,No,13322.58064516129,413000.0,0.0,57000.0,1068.0,33108.0,1068.0,1068.0,6079.45,121589.0,66.0,9904.0,4443.25,17773.0,2724.0,5845.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,31.0,30.0,13322.58064516129,413000.0,0.0,57000.0,1068.0,33108.0,1068.0,1068.0,6079.45,121589.0,66.0,9904.0,4443.25,17773.0,2724.0,5845.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,31.0,30.0
PRV51089,No,9833.333333333334,177000.0,0.0,41000.0,1068.0,18156.0,1068.0,1068.0,5824.153846153846,75714.0,51.0,9960.0,3057.25,12229.0,2724.0,4019.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,18.0,18.0,9833.333333333334,177000.0,0.0,41000.0,1068.0,18156.0,1068.0,1068.0,5824.153846153846,75714.0,51.0,9960.0,3057.25,12229.0,2724.0,4019.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,18.0,18.0
PRV51090,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51091,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51093,No,5500.0,11000.0,0.0,11000.0,1068.0,2136.0,1068.0,1068.0,5384.0,10768.0,864.0,9904.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,2.0,2.0,5500.0,11000.0,0.0,11000.0,1068.0,2136.0,1068.0,1068.0,5384.0,10768.0,864.0,9904.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,2.0,2.0
PRV51096,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51097,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51098,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51100,No,15600.0,78000.0,3000.0,33000.0,1068.0,5340.0,1068.0,1068.0,4281.25,17125.0,309.0,9671.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,5.0,5.0,15600.0,78000.0,3000.0,33000.0,1068.0,5340.0,1068.0,1068.0,4281.25,17125.0,309.0,9671.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,5.0,5.0
PRV51101,No,5533.333333333333,16600.0,600.0,13000.0,1068.0,3204.0,1068.0,1068.0,4516.0,4516.0,4516.0,4516.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,3.0,3.0,5533.333333333333,16600.0,600.0,13000.0,1068.0,3204.0,1068.0,1068.0,4516.0,4516.0,4516.0,4516.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,3.0,3.0
